GC=F
1117.699951171875
1118.0999755859375
1135.9000244140625
1133.0999755859375
1138.199951171875
1150.699951171875
1128.9000244140625
1136.4000244140625
1142.5999755859375
1130.0999755859375
1139.699951171875
1112.300048828125
1102.699951171875
1089.199951171875
1095.199951171875
1097.9000244140625
1084.4000244140625
1083.5999755859375
1083.0
1104.300048828125
1117.4000244140625
1111.4000244140625
1062.4000244140625
1052.199951171875
1065.699951171875
1076.699951171875
1075.800048828125
1094.199951171875
1089.5
1119.300048828125
1119.5
1118.0
1121.300048828125
1112.5999755859375
1102.699951171875
1096.5
1107.800048828125
1118.300048828125
1117.800048828125
1136.9000244140625
1142.699951171875
1132.5999755859375
1134.800048828125
1123.5999755859375
1122.0
1107.800048828125
1108.0
1101.5
1105.0999755859375
1122.199951171875
1124.0
1127.4000244140625
1107.4000244140625
1099.300048828125
1103.5
1088.5999755859375
1092.699951171875
1104.199951171875
1110.300048828125
1104.5
1113.300048828125
1125.0999755859375
1132.9000244140625
1135.0999755859375
1152.300048828125
1152.199951171875
1161.0999755859375
1161.5999755859375
1152.800048828125
1159.0
1159.699951171875
1136.300048828125
1135.199951171875
1138.5999755859375
1148.199951171875
1142.300048828125
1153.0999755859375
1153.5
1161.699951171875
1171.300048828125
1168.4000244140625
1180.0999755859375
1182.699951171875
1168.5999755859375
1174.5999755859375
1196.9000244140625
1210.0
1200.4000244140625
1219.9000244140625
1242.699951171875
1228.800048828125
1227.4000244140625
1227.699951171875
1214.300048828125
1192.5999755859375
1187.800048828125
1175.699951171875
1193.800048828125
1197.800048828125
1213.300048828125
1211.9000244140625
1212.199951171875
1224.800048828125
1220.5999755859375
1208.300048828125
1216.199951171875
1239.300048828125
1244.0
1228.5
1220.800048828125
1228.9000244140625
1223.300048828125
1233.199951171875
1229.300048828125
1247.5
1257.199951171875
1239.699951171875
1239.9000244140625
1234.0999755859375
1245.5
1255.800048828125
1238.199951171875
1242.0
1245.5
1206.300048828125
1207.4000244140625
1194.800048828125
1198.5999755859375
1195.800048828125
1209.5999755859375
1198.5
1213.300048828125
1206.800048828125
1208.0999755859375
1188.0
1181.699951171875
1191.5
1191.5999755859375
1195.5
1187.699951171875
1183.0
1158.0
1160.4000244140625
1168.4000244140625
1181.699951171875
1183.4000244140625
1185.199951171875
1193.699951171875
1197.199951171875
1203.4000244140625
1200.699951171875
1196.199951171875
1197.5
1214.800048828125
1214.9000244140625
1224.5
1226.5999755859375
1229.699951171875
1233.800048828125
1227.199951171875
1226.9000244140625
1231.800048828125
1239.5
1235.4000244140625
1236.0
1237.0999755859375
1248.300048828125
1246.300048828125
1251.5
1249.199951171875
1257.300048828125
1255.5999755859375
1248.9000244140625
1244.5
1245.0999755859375
1269.699951171875
1266.699951171875
1271.9000244140625
1275.5999755859375
1279.0
1272.4000244140625
1290.199951171875
1294.300048828125
1296.0
1296.699951171875
1306.5999755859375
1308.5
1307.800048828125
1316.0999755859375
1315.4000244140625
1338.9000244140625
1346.4000244140625
1333.9000244140625
1344.199951171875
1353.300048828125
1345.699951171875
1369.5
1376.699951171875
1371.0999755859375
1371.199951171875
1335.0999755859375
1343.300048828125
1324.699951171875
1324.4000244140625
1338.300048828125
1338.0
1322.199951171875
1342.0999755859375
1357.0999755859375
1350.199951171875
1356.4000244140625
1337.0999755859375
1382.699951171875
1397.300048828125
1402.800048828125
1409.800048828125
1399.0999755859375
1403.0999755859375
1365.4000244140625
1368.4000244140625
1338.300048828125
1336.800048828125
1352.9000244140625
1352.199951171875
1357.699951171875
1377.5
1372.9000244140625
1362.300048828125
1366.0
1385.0
1387.300048828125
1388.5
1405.4000244140625
1415.300048828125
1408.300048828125
1382.5
1392.0999755859375
1384.300048828125
1397.300048828125
1403.5999755859375
1385.5
1370.4000244140625
1378.5999755859375
1385.5
1388.199951171875
1386.800048828125
1380.0
1382.4000244140625
1405.199951171875
1413.0999755859375
1405.5999755859375
1421.0999755859375
1422.5999755859375
1378.5
1373.4000244140625
1371.4000244140625
1368.5
1373.699951171875
1384.0
1385.699951171875
1386.9000244140625
1360.4000244140625
1368.0999755859375
1370.199951171875
1346.5
1341.0
1344.5
1332.300048828125
1333.0
1318.4000244140625
1340.699951171875
1333.800048828125
1339.5999755859375
1331.5
1352.300048828125
1348.300048828125
1347.5999755859375
1363.4000244140625
1364.800048828125
1361.9000244140625
1359.9000244140625
1364.5999755859375
1373.5999755859375
1374.699951171875
1384.699951171875
1388.199951171875
1400.5
1413.4000244140625
1415.300048828125
1408.699951171875
1409.300048828125
1430.699951171875
1437.199951171875
1416.0
1428.199951171875
1434.0999755859375
1426.9000244140625
1429.300048828125
1412.199951171875
1421.5
1424.5999755859375
1392.5999755859375
1396.0
1404.0
1415.9000244140625
1426.199951171875
1427.5
1437.9000244140625
1434.800048828125
1426.0999755859375
1419.800048828125
1416.0
1423.800048828125
1438.9000244140625
1428.0999755859375
1432.199951171875
1451.800048828125
1457.699951171875
1458.5
1473.4000244140625
1467.4000244140625
1452.9000244140625
1454.9000244140625
1471.699951171875
1485.300048828125
1492.300048828125
1494.5
1498.300048828125
1503.199951171875
1508.5999755859375
1503.0
1516.699951171875
1530.800048828125
1556.0
1556.699951171875
1540.0999755859375
1514.9000244140625
1480.9000244140625
1491.199951171875
1502.9000244140625
1516.5999755859375
1501.0999755859375
1506.5999755859375
1493.4000244140625
1490.4000244140625
1479.800048828125
1495.5999755859375
1492.199951171875
1508.800048828125
1515.300048828125
1523.199951171875
1526.5999755859375
1522.800048828125
1536.300048828125
1535.9000244140625
1542.4000244140625
1532.0
1541.699951171875
1546.5
1543.300048828125
1538.0999755859375
1542.0999755859375
1528.5999755859375
1515.0
1523.800048828125
1525.5999755859375
1529.300048828125
1538.5999755859375
1541.5
1546.0
1552.9000244140625
1520.0999755859375
1500.5
1496.0
1499.699951171875
1509.9000244140625
1502.300048828125
1482.300048828125
1512.300048828125
1528.699951171875
1530.199951171875
1541.199951171875
1548.800048828125
1561.9000244140625
1585.199951171875
1589.0
1589.800048828125
1602.0999755859375
1600.9000244140625
1596.699951171875
1586.800048828125
1601.300048828125
1612.0
1616.5999755859375
1615.0
1613.4000244140625
1628.300048828125
1619.0
1641.9000244140625
1663.4000244140625
1656.199951171875
1648.800048828125
1710.199951171875
1740.0
1781.300048828125
1748.800048828125
1740.199951171875
1755.5
1782.4000244140625
1791.199951171875
1818.9000244140625
1848.9000244140625
1888.699951171875
1858.300048828125
1754.0999755859375
1759.800048828125
1794.0999755859375
1788.4000244140625
1826.699951171875
1828.5
1826.0
1873.699951171875
1869.9000244140625
1814.199951171875
1854.4000244140625
1856.4000244140625
1809.9000244140625
1826.800048828125
1823.5
1778.5
1812.0999755859375
1776.4000244140625
1806.5999755859375
1805.5
1739.199951171875
1637.5
1592.5
1650.5999755859375
1616.300048828125
1615.5
1620.4000244140625
1656.0
1614.699951171875
1640.300048828125
1651.9000244140625
1634.5
1669.5999755859375
1659.699951171875
1681.300048828125
1667.300048828125
1681.800048828125
1675.5
1651.699951171875
1646.0
1611.9000244140625
1635.0999755859375
1651.5
1699.5999755859375
1722.699951171875
1746.699951171875
1746.199951171875
1724.199951171875
1711.0
1728.699951171875
1764.199951171875
1755.300048828125
1790.300048828125
1798.4000244140625
1790.9000244140625
1758.9000244140625
1787.5
1777.800048828125
1781.699951171875
1773.800048828125
1719.800048828125
1724.699951171875
1678.300048828125
1702.199951171875
1695.699951171875
1685.5
1710.800048828125
1713.4000244140625
1745.5
1735.300048828125
1747.0
1730.699951171875
1727.9000244140625
1740.9000244140625
1709.800048828125
1712.800048828125
1664.199951171875
1659.9000244140625
1584.300048828125
1574.5999755859375
1595.5999755859375
1594.4000244140625
1615.5999755859375
1611.9000244140625
1608.9000244140625
1604.699951171875
1594.199951171875
1562.9000244140625
1539.9000244140625
1565.800048828125
1599.699951171875
1611.9000244140625
1619.4000244140625
1616.0999755859375
1607.5
1631.0
1639.199951171875
1647.300048828125
1630.4000244140625
1655.199951171875
1659.5
1654.0999755859375
1663.699951171875
1678.0
1664.199951171875
1699.800048828125
1726.300048828125
1731.800048828125
1731.0
1737.800048828125
1747.0999755859375
1756.800048828125
1737.9000244140625
1722.800048828125
1746.4000244140625
1729.300048828125
1739.0
1723.300048828125
1723.0
1715.9000244140625
1726.300048828125
1726.800048828125
1724.5
1757.0999755859375
1770.0
1784.9000244140625
1775.0999755859375
1773.5999755859375
1787.0
1709.9000244140625
1721.0999755859375
1708.800048828125
1703.0
1671.4000244140625
1683.300048828125
1698.0999755859375
1710.9000244140625
1699.199951171875
1693.699951171875
1642.5
1659.0999755859375
1655.5
1666.9000244140625
1646.699951171875
1650.0
1642.300048828125
1662.300048828125
1685.5
1684.800048828125
1657.9000244140625
1652.199951171875
1669.300048828125
1677.5
1670.0
1612.300048828125
1628.5
1642.5
1659.5
1659.0
1679.5
1659.0999755859375
1648.699951171875
1650.300048828125
1638.800048828125
1640.5999755859375
1642.0999755859375
1631.9000244140625
1643.0
1641.4000244140625
1659.5999755859375
1664.0
1663.4000244140625
1661.699951171875
1653.4000244140625
1634.199951171875
1644.699951171875
1638.5999755859375
1604.0
1593.699951171875
1595.0999755859375
1583.5999755859375
1560.5999755859375
1556.800048828125
1536.199951171875
1574.5
1591.5999755859375
1588.4000244140625
1576.300048828125
1548.0999755859375
1557.300048828125
1568.800048828125
1548.5999755859375
1563.4000244140625
1562.5999755859375
1620.5
1612.199951171875
1615.199951171875
1632.800048828125
1586.5999755859375
1590.0999755859375
1595.5
1612.699951171875
1618.0999755859375
1618.4000244140625
1627.0
1625.699951171875
1622.199951171875
1614.800048828125
1564.5
1566.0
1587.5
1574.0
1577.5
1549.699951171875
1603.5
1597.199951171875
1621.300048828125
1608.9000244140625
1578.4000244140625
1588.5999755859375
1579.300048828125
1575.199951171875
1564.9000244140625
1591.5999755859375
1591.199951171875
1589.0999755859375
1570.4000244140625
1580.0999755859375
1582.5
1577.0999755859375
1576.0
1608.0
1615.0
1617.9000244140625
1619.699951171875
1610.5
1603.699951171875
1587.4000244140625
1606.0
1612.9000244140625
1609.699951171875
1612.9000244140625
1617.0999755859375
1619.699951171875
1609.5999755859375
1599.4000244140625
1603.699951171875
1616.0999755859375
1616.300048828125
1620.0999755859375
1639.9000244140625
1637.4000244140625
1669.5999755859375
1669.800048828125
1672.4000244140625
1666.5
1659.800048828125
1653.5
1684.5999755859375
1692.9000244140625
1690.800048828125
1702.5999755859375
1737.5
1728.699951171875
1731.800048828125
1730.5999755859375
1769.0999755859375
1769.800048828125
1767.699951171875
1768.4000244140625
1769.0
1767.699951171875
1775.5
1762.0999755859375
1763.800048828125
1750.5999755859375
1777.5999755859375
1771.0999755859375
1780.5
1772.699951171875
1777.300048828125
1794.0999755859375
1778.5999755859375
1773.5
1763.0
1763.199951171875
1768.800048828125
1758.0
1736.0
1744.699951171875
1751.5
1743.300048828125
1722.800048828125
1725.0999755859375
1708.300048828125
1700.5
1712.0
1710.9000244140625
1717.5
1714.0999755859375
1674.0999755859375
1682.199951171875
1714.0999755859375
1713.199951171875
1725.4000244140625
1730.300048828125
1730.300048828125
1724.199951171875
1729.5
1713.300048828125
1714.300048828125
1734.0
1723.199951171875
1727.9000244140625
1751.300048828125
1749.5
1742.199951171875
